Time,Humidity,Tempreture 
83319,41.00,17.40
83320,41.00,17.40
83321,41.00,17.40
83322,41.00,17.40
83323,41.00,17.40
83324,41.00,17.40
83325,41.00,17.40
83326,41.00,17.40
83327,41.00,17.40
83328,41.00,17.40
83329,41.00,17.40
83330,41.00,17.40
83331,41.00,17.40
83332,41.00,17.40
83333,41.00,17.40
83334,41.00,17.40
83335,41.00,17.40
83336,41.00,17.40
83337,41.00,17.40
83338,41.00,17.40
83339,41.00,17.40
83340,41.00,17.40
83341,41.00,17.40
83342,41.00,17.40
83343,41.00,17.40
83344,41.00,17.40
83345,41.00,17.40
83346,41.00,17.40
83347,41.00,17.40
83348,41.00,17.40
83349,41.00,17.40
83350,41.00,17.40
83351,41.00,17.40
83352,41.00,17.40
83353,41.00,17.40
83354,41.00,17.40
83355,41.00,17.40
83356,41.00,17.40
83357,41.00,17.40
83358,41.00,17.40
83359,41.00,17.40
83360,41.00,17.40
83361,41.00,17.40
83362,41.00,17.40
83363,41.00,17.40
83364,41.00,17.40
83365,41.00,17.40
83366,41.00,17.40
83367,41.00,17.40
83368,41.00,17.40
83369,41.00,17.40
83370,41.00,17.40
83371,41.00,17.40
83372,41.00,17.40
83373,41.00,17.40
83374,41.00,17.40
83375,41.00,17.40
83376,41.00,17.40
83377,41.00,17.40
83378,41.00,17.40
83379,41.00,17.40
83380,41.00,17.40
83381,41.00,17.40
83382,41.00,17.40
83383,41.00,17.40
83384,41.00,17.40
83385,41.00,17.40
83386,41.00,17.40
83387,41.00,17.40
83388,41.00,17.40
83389,41.00,17.40
83390,41.00,17.40
83391,41.00,17.40
83392,41.00,17.40
83393,41.00,17.40
83394,41.00,17.40
83395,41.00,17.40
83396,41.00,17.40
83397,41.00,17.40
83398,41.00,17.40
83399,41.00,17.40
83400,41.00,17.40
83401,41.00,17.40
83402,41.00,17.40
83403,41.00,17.40
83404,41.00,17.40
83405,41.00,17.40
83406,41.00,17.40
83407,41.00,17.40
83408,41.00,17.40
83409,41.00,17.40
83410,41.00,17.40
83411,41.00,17.40
83412,41.00,17.40
83413,41.00,17.40
83414,41.00,17.40
83415,41.00,17.40
83416,41.00,17.40
83417,41.00,17.40
83418,41.00,17.40
83419,41.00,17.40
83420,41.00,17.40
83421,41.00,17.40
83422,41.00,17.40
83423,41.00,17.40
83424,41.00,17.40
83425,41.00,17.40
83426,41.00,17.40
83427,41.00,17.40
83428,41.00,17.40
83429,41.00,17.40
83430,41.00,17.40
83431,41.00,17.40
83432,41.00,17.40
83433,41.00,17.40
83434,41.00,17.40
83435,41.00,17.40
83436,41.00,17.40
83437,41.00,17.40
83438,41.00,17.40
83439,41.00,17.40
83440,41.00,17.40
83441,41.00,17.40
83442,41.00,17.40
83443,41.00,17.40
83444,41.00,17.40
83445,41.00,17.40
83446,41.00,17.40
83447,41.00,17.40
83448,41.00,17.40
83449,41.00,17.40
83450,41.00,17.40
83451,41.00,17.40
83452,41.00,17.40
83453,41.00,17.40
83454,41.00,17.40
83455,41.00,17.40
83456,41.00,17.40
83457,41.00,17.40
83458,41.00,17.40
83459,41.00,17.40
83460,41.00,17.40
83461,41.00,17.40
83462,41.00,17.40
83463,41.00,17.40
83464,41.00,17.40
83465,41.00,17.40
83466,41.00,17.40
83467,41.00,17.40
83468,41.00,17.40
83469,41.00,17.40
83470,41.00,17.40
83471,41.00,17.40
83472,41.00,17.40
83473,41.00,17.40
83474,41.00,17.40
83475,41.00,17.40
83476,41.00,17.40
83477,41.00,17.40
83478,41.00,17.40
83479,41.00,17.40
83480,41.00,17.40
83481,41.00,17.40
83482,41.00,17.40
83483,41.00,17.40
83484,41.00,17.40
83485,41.00,17.40
83486,41.00,17.40
83487,41.00,17.40
83488,41.00,17.40
83489,41.00,17.40
83490,41.00,17.40
83491,41.00,17.40
83492,41.00,17.40
83493,41.00,17.40
83494,41.00,17.40
83495,41.00,17.40
83496,41.00,17.40
83497,41.00,17.40
83498,41.00,17.40
83499,41.00,17.40
83500,41.00,17.40
83501,41.00,17.40
83502,41.00,17.40
83503,41.00,17.40
83504,41.00,17.40
83505,41.00,17.40
83506,41.00,17.40
83507,41.00,17.40
83508,41.00,17.40
83509,41.00,17.40
83510,41.00,17.40
83511,41.00,17.40
83512,41.00,17.40
83513,41.00,17.40
83514,41.00,17.40
83515,41.00,17.40
83516,41.00,17.40
83517,41.00,17.40
83518,41.00,17.40
83519,41.00,17.40
83520,41.00,17.40
83521,41.00,17.40
83522,41.00,17.40
83523,41.00,17.40
83524,41.00,17.40
83525,41.00,17.40
83526,41.00,17.40
83527,41.00,17.40
83528,41.00,17.40
83529,41.00,17.40
83530,41.00,17.40
83531,40.00,17.40
83532,40.00,17.40
83533,40.00,17.40
83534,40.00,17.40
83535,40.00,17.40
83536,40.00,17.40
83537,40.00,17.40
83538,40.00,17.40
83539,40.00,17.40
83540,40.00,17.40
83541,40.00,17.40
83542,40.00,17.40
83543,40.00,17.40
83544,40.00,17.40
83545,40.00,17.40
83546,40.00,17.40
83547,40.00,17.40
83548,40.00,17.40
83549,40.00,17.40
83550,40.00,17.40
83551,40.00,17.40
83552,40.00,17.40
83553,40.00,17.40
83554,40.00,17.40
83555,40.00,17.40
83556,40.00,17.40
83557,40.00,17.40
83558,40.00,17.40
83559,40.00,17.40
83560,40.00,17.40
83561,40.00,17.40
83562,40.00,17.40
83563,40.00,17.40
83564,40.00,17.40
83565,40.00,17.40
83566,40.00,17.40
83567,40.00,17.40
83568,40.00,17.40
83569,40.00,17.40
83570,40.00,17.40
83571,40.00,17.40
83572,40.00,17.40
83573,40.00,17.40
83574,40.00,17.40
83575,40.00,17.40
83576,40.00,17.40
83577,40.00,17.40
83578,40.00,17.40
83579,40.00,17.40
83580,40.00,17.40
83581,40.00,17.40
83582,40.00,17.40
83583,40.00,17.40
83584,40.00,17.40
83585,40.00,17.40
83586,40.00,17.40
83587,40.00,17.40
83588,40.00,17.40
83589,40.00,17.40
83590,40.00,17.40
83591,40.00,17.40
83592,40.00,17.40
83593,40.00,17.40
83594,40.00,17.40
83595,40.00,17.40
83596,40.00,17.40
83597,40.00,17.40
83598,40.00,17.40
83599,40.00,17.40
83600,40.00,17.40
83601,40.00,17.40
83602,40.00,17.40
83603,40.00,17.40
83604,40.00,17.40
83605,40.00,17.40
83606,40.00,17.40
83607,40.00,17.40
83608,40.00,17.40
83609,40.00,17.40
83610,40.00,17.40
83611,40.00,17.40
83612,40.00,17.40
83613,40.00,17.40
83614,40.00,17.40
83615,40.00,17.40
83616,40.00,17.40
83617,40.00,17.40
83618,40.00,17.40
83619,40.00,17.40
83620,40.00,17.40
83621,40.00,17.40
83622,40.00,17.40
83623,40.00,17.40
83624,40.00,17.40
83625,40.00,17.40
83626,40.00,17.40
83627,40.00,17.40
83628,40.00,17.40
83629,40.00,17.40
83630,40.00,17.40
83631,40.00,17.40
83632,40.00,17.40
83633,40.00,17.40
83634,40.00,17.40
83635,40.00,17.40
83636,40.00,17.40
83637,40.00,17.40
83638,40.00,17.40
83639,40.00,17.40
83640,40.00,17.40
83641,40.00,17.40
83642,41.00,17.40
83643,41.00,17.40
83644,41.00,17.40
83645,41.00,17.40
83646,41.00,17.40
83647,41.00,17.40
83648,41.00,17.40
83649,41.00,17.40
83650,41.00,17.40
83651,41.00,17.40
83652,41.00,17.40
83653,41.00,17.40
83654,41.00,17.40
83655,41.00,17.40
83656,41.00,17.40
83657,41.00,17.40
83658,41.00,17.40
83659,41.00,17.40
83660,41.00,17.40
83661,41.00,17.40
83662,41.00,17.40
83663,41.00,17.40
83664,41.00,17.40
83665,41.00,17.40
83666,41.00,17.40
83667,41.00,17.40
83668,41.00,17.40
83669,41.00,17.40
83670,41.00,17.40
83671,41.00,17.40
83672,41.00,17.40
83673,41.00,17.40
83674,41.00,17.40
83675,41.00,17.40
83676,41.00,17.40
83677,41.00,17.40
83678,41.00,17.40
83679,41.00,17.40
83680,41.00,17.40
83681,41.00,17.40
83682,41.00,17.40
83683,41.00,17.40
83684,41.00,17.40
83685,41.00,17.40
83686,41.00,17.40
83687,41.00,17.40
83688,41.00,17.40
83689,41.00,17.40
83690,41.00,17.40
83691,41.00,17.40
83692,41.00,17.40
83693,41.00,17.40
83694,41.00,17.40
83695,41.00,17.40
83696,41.00,17.40
83697,41.00,17.40
83698,41.00,17.40
83699,41.00,17.40
83700,41.00,17.40
83701,41.00,17.40
83702,41.00,17.40
83703,41.00,17.40
83704,41.00,17.40
83705,41.00,17.40
83706,41.00,17.40
83707,41.00,17.40
83708,41.00,17.40
83709,41.00,17.40
83710,41.00,17.40
83711,41.00,17.40
83712,41.00,17.40
83713,41.00,17.40
83714,41.00,17.40
83715,41.00,17.40
83716,41.00,17.40
83717,41.00,17.40
83718,41.00,17.40
83719,41.00,17.40
83720,41.00,17.40
83721,41.00,17.40
83722,41.00,17.40
83723,41.00,17.40
83724,41.00,17.40
83725,41.00,17.40
83726,41.00,17.40
83727,41.00,17.40
83728,41.00,17.40
83729,41.00,17.40
83730,41.00,17.40
83731,41.00,17.40
83732,41.00,17.40
83733,41.00,17.40
83734,41.00,17.40
83735,41.00,17.40
83736,41.00,17.40
83737,41.00,17.40
83738,41.00,17.40
83739,41.00,17.40
83740,41.00,17.40
83741,41.00,17.40
83742,41.00,17.40
83743,41.00,17.40
83744,41.00,17.40
83745,41.00,17.40
83746,41.00,17.40
83747,41.00,17.40
83748,41.00,17.40
83749,41.00,17.40
83750,41.00,17.40
83751,41.00,17.40
83752,41.00,17.40
83753,41.00,17.40
83754,41.00,17.40
83755,41.00,17.40
83756,41.00,17.40
83757,41.00,17.40
83758,41.00,17.40
83759,41.00,17.40
83760,41.00,17.40
83761,41.00,17.40
83762,41.00,17.40
83763,41.00,17.40
83764,41.00,17.40
83765,41.00,17.40
83766,41.00,17.40
83767,41.00,17.40
83768,41.00,17.40
83769,41.00,17.40
83770,41.00,17.40
83771,41.00,17.40
83772,41.00,17.40
83773,41.00,17.40
83774,41.00,17.40
83775,41.00,17.40
83776,41.00,17.40
83777,41.00,17.40
83778,41.00,17.40
83779,41.00,17.40
83780,41.00,17.40
83781,41.00,17.40
83782,41.00,17.40
83783,41.00,17.40
83784,41.00,17.40
83785,41.00,17.40
83786,41.00,17.40
83787,41.00,17.40
83788,41.00,17.40
83789,41.00,17.40
83790,41.00,17.40
83791,41.00,17.40
83792,41.00,17.40
83793,41.00,17.40
83794,41.00,17.40
83795,41.00,17.40
83796,41.00,17.40
83797,41.00,17.40
83798,41.00,17.40
83799,41.00,17.40
83800,41.00,17.40
83801,41.00,17.40
83802,41.00,17.40
83803,41.00,17.40
83804,41.00,17.40
83805,41.00,17.40
83806,41.00,17.40
83807,41.00,17.40
83808,41.00,17.40
83809,41.00,17.40
83810,41.00,17.40
83811,41.00,17.40
83812,41.00,17.40
83813,41.00,17.40
83814,41.00,17.40
83815,41.00,17.40
83816,41.00,17.40
83817,41.00,17.40
83818,41.00,17.40
83819,41.00,17.40
83820,41.00,17.40
83821,41.00,17.40
83822,41.00,17.40
83823,41.00,17.40
83824,41.00,17.40
83825,41.00,17.40
83826,41.00,17.40
83827,41.00,17.40
83828,41.00,17.40
83829,41.00,17.40
83830,41.00,17.40
83831,41.00,17.40
83832,41.00,17.40
83833,41.00,17.40
83834,41.00,17.40
83835,41.00,17.40
83836,41.00,17.40
83837,41.00,17.40
83838,41.00,17.40
83839,41.00,17.40
83840,41.00,17.40
83841,41.00,17.40
83842,41.00,17.40
83843,41.00,17.40
83844,41.00,17.40
83845,41.00,17.40
83846,41.00,17.40
83847,41.00,17.40
83848,41.00,17.40
83849,41.00,17.40
83850,41.00,17.40
83851,41.00,17.40
83852,41.00,17.40
83853,41.00,17.40
83854,41.00,17.40
83855,41.00,17.40
83856,41.00,17.40
83857,41.00,17.40
83858,41.00,17.40
83859,41.00,17.40
83860,41.00,17.40
83861,41.00,17.40
83862,41.00,17.40
83863,41.00,17.40
83864,41.00,17.40
83865,41.00,17.40
83866,41.00,17.40
83867,41.00,17.40
83868,41.00,17.40
83869,41.00,17.40
83870,41.00,17.40
83871,41.00,17.40
83872,41.00,17.40
83873,41.00,17.40
83874,41.00,17.40
83875,41.00,17.40
83876,41.00,17.40
83877,41.00,17.40
83878,41.00,17.40
83879,41.00,17.40
83880,41.00,17.40
83881,41.00,17.40
83882,41.00,17.40
83883,41.00,17.40
83884,41.00,17.40
83885,41.00,17.40
83886,41.00,17.40
83887,41.00,17.40
83888,41.00,17.40
83889,41.00,17.40
83890,41.00,17.40
83891,41.00,17.40
83892,41.00,17.40
83893,41.00,17.40
83894,41.00,17.40
83895,41.00,17.40
83896,41.00,17.40
83897,41.00,17.40
83898,41.00,17.40
83899,41.00,17.40
83900,41.00,17.40
83901,41.00,17.40
83902,41.00,17.40
83903,41.00,17.40
83904,41.00,17.40
83905,41.00,17.40
83906,41.00,17.40
83907,41.00,17.40
83908,41.00,17.40
83909,41.00,17.40
83910,41.00,17.40
83911,41.00,17.40
83912,41.00,17.40
83913,41.00,17.40
83914,41.00,17.40
83915,41.00,17.40
83916,41.00,17.40
83917,41.00,17.40
83918,41.00,17.40
83919,41.00,17.40
83920,41.00,17.40
83921,41.00,17.40
83922,41.00,17.40
83923,41.00,17.40
83924,41.00,17.40
83925,41.00,17.40
83926,41.00,17.40
83927,41.00,17.40
83928,41.00,17.40
83929,41.00,17.40
83930,41.00,17.40
83931,41.00,17.40
83932,41.00,17.40
83933,41.00,17.40
83934,41.00,17.40
83935,41.00,17.40
83936,41.00,17.40
83937,41.00,17.40
83938,41.00,17.40
83939,41.00,17.40
83940,41.00,17.40
83941,41.00,17.40
83942,41.00,17.40
83943,41.00,17.40
83944,41.00,17.40
83945,41.00,17.40
83946,41.00,17.40
83947,41.00,17.40
83948,41.00,17.40
83949,41.00,17.40
83950,41.00,17.40
83951,41.00,17.40
83952,41.00,17.40
83953,41.00,17.40
83954,41.00,17.40
83955,41.00,17.40
83956,41.00,17.40
83957,41.00,17.40
83958,41.00,17.40
83959,41.00,17.40
83960,41.00,17.40
83961,41.00,17.40
83962,41.00,17.40
83963,41.00,17.40
83964,41.00,17.40
83965,41.00,17.40
83966,41.00,17.40
83967,41.00,17.40
83968,41.00,17.40
83969,41.00,17.40
83970,41.00,17.40
83971,41.00,17.40
83972,41.00,17.40
83973,41.00,17.40
83974,41.00,17.40
83975,41.00,17.40
83976,41.00,17.40
83977,41.00,17.40
83978,41.00,17.40
83979,41.00,17.40
83980,41.00,17.40
83981,41.00,17.40
83982,41.00,17.40
83983,41.00,17.40
83984,41.00,17.40
83985,41.00,17.40
83986,41.00,17.40
83987,41.00,17.40
83988,41.00,17.40
83989,41.00,17.40
83990,41.00,17.40
83991,41.00,17.40
83992,41.00,17.40
83993,41.00,17.40
83994,41.00,17.40
83995,41.00,17.40
83996,41.00,17.40
83997,41.00,17.40
83998,41.00,17.40
83999,41.00,17.40
84000,41.00,17.40
84001,41.00,17.40
84002,41.00,17.40
84003,41.00,17.40
84004,41.00,17.40
84005,41.00,17.40
84006,41.00,17.40
84007,41.00,17.40
84008,41.00,17.40
84009,41.00,17.40
84010,41.00,17.40
84011,41.00,17.40
84012,41.00,17.40
84013,41.00,17.40
84014,41.00,17.40
84015,41.00,17.40
84016,41.00,17.40
84017,41.00,17.40
84018,41.00,17.40
84019,41.00,17.40
84020,41.00,17.40
84021,41.00,17.40
84022,41.00,17.40
84023,41.00,17.40
84024,41.00,17.40
84025,41.00,17.40
84026,41.00,17.40
84027,41.00,17.40
84028,41.00,17.40
84029,41.00,17.40
84030,41.00,17.40
84031,41.00,17.40
84032,41.00,17.40
84033,41.00,17.40
84034,41.00,17.40
84035,41.00,17.40
84036,41.00,17.40
84037,41.00,17.40
84038,41.00,17.40
84039,41.00,17.40
84040,41.00,17.40
84041,41.00,17.40
84042,41.00,17.40
84043,41.00,17.40
84044,41.00,17.40
84045,41.00,17.40
84046,41.00,17.40
84047,41.00,17.40
84048,41.00,17.40
84049,41.00,17.40
84050,41.00,17.40
84051,41.00,17.40
84052,41.00,17.40
84053,41.00,17.40
84054,41.00,17.40
84055,41.00,17.40
84056,41.00,17.40
84057,41.00,17.40
84058,41.00,17.40
84059,41.00,17.40
84060,41.00,17.40
84061,41.00,17.40
84062,41.00,17.40
84063,41.00,17.40
84064,41.00,17.40
84065,41.00,17.40
84066,41.00,17.40
84067,41.00,17.40
84068,41.00,17.40
84069,41.00,17.40
84070,41.00,17.40
84071,41.00,17.40
84072,41.00,17.40
84073,41.00,17.40
84074,41.00,17.40
84075,41.00,17.40
84076,41.00,17.40
84077,41.00,17.40
84078,41.00,17.40
84079,41.00,17.40
84080,41.00,17.40
84081,41.00,17.40
84082,41.00,17.40
84083,41.00,17.40
84084,41.00,17.40
84085,41.00,17.40
84086,41.00,17.40
84087,41.00,17.40
84088,41.00,17.40
84089,41.00,17.40
84090,41.00,17.40
84091,41.00,17.40
84092,41.00,17.40
84093,41.00,17.40
84094,41.00,17.40
84095,41.00,17.40
84096,41.00,17.40
84097,41.00,17.40
84098,41.00,17.40
84099,41.00,17.40
84100,41.00,17.40
84101,41.00,17.40
84102,41.00,17.40
84103,41.00,17.40
84104,41.00,17.40
84105,41.00,17.40
84106,41.00,17.40
84107,41.00,17.40
84108,41.00,17.40
84109,41.00,17.40
84110,41.00,17.40
84111,41.00,17.40
84112,41.00,17.40
84113,40.00,17.40
84114,40.00,17.40
84115,40.00,17.40
84116,41.00,17.40
84117,41.00,17.40
84118,41.00,17.40
84119,40.00,17.40
84120,40.00,17.40
84121,40.00,17.40
84122,40.00,17.40
84123,40.00,17.40
84124,40.00,17.40
84125,41.00,17.40
84126,41.00,17.40
84127,41.00,17.40
84128,41.00,17.40
84129,41.00,17.40
84130,41.00,17.40
84131,41.00,17.40
84132,41.00,17.40
84133,41.00,17.40
84134,41.00,17.40
84135,41.00,17.40
84136,41.00,17.40
84137,41.00,17.40
84138,41.00,17.40
84139,41.00,17.40
84140,41.00,17.40
84141,41.00,17.40
84142,41.00,17.40
84143,41.00,17.40
84144,41.00,17.40
84145,41.00,17.40
84146,41.00,17.40
84147,41.00,17.40
84148,41.00,17.40
84149,41.00,17.40
84150,41.00,17.40
84151,41.00,17.40
84152,41.00,17.40
84153,41.00,17.40
84154,41.00,17.40
84155,41.00,17.40
84156,41.00,17.40
84157,41.00,17.40
84158,41.00,17.40
84159,41.00,17.40
84160,41.00,17.40
84161,41.00,17.40
84162,41.00,17.40
84163,41.00,17.40
84164,41.00,17.40
84165,41.00,17.40
84166,41.00,17.40
84167,41.00,17.40
84168,41.00,17.40
84169,41.00,17.40
84170,41.00,17.40
84171,41.00,17.40
84172,41.00,17.40
84173,41.00,17.40
84174,41.00,17.40
84175,41.00,17.40
84176,41.00,17.40
84177,41.00,17.40
84178,41.00,17.40
84179,41.00,17.40
84180,41.00,17.40
84181,41.00,17.40
84182,41.00,17.40
84183,41.00,17.40
84184,41.00,17.40
84185,41.00,17.40
84186,41.00,17.40
84187,41.00,17.40
84188,41.00,17.40
84189,41.00,17.40
84190,41.00,17.40
84191,40.00,17.40
84192,40.00,17.40
84193,40.00,17.40
84194,40.00,17.40
84195,40.00,17.40
84196,40.00,17.40
84197,40.00,17.40
84198,40.00,17.40
84199,40.00,17.40
84200,40.00,17.40
84201,40.00,17.40
84202,40.00,17.40
84203,40.00,17.40
84204,40.00,17.40
84205,40.00,17.40
84206,40.00,17.40
84207,40.00,17.40
84208,40.00,17.40
84209,40.00,17.40
84210,40.00,17.40
84211,40.00,17.40
84212,40.00,17.40
84213,40.00,17.40
84214,40.00,17.40
84215,40.00,17.40
84216,40.00,17.40
84217,40.00,17.40
84218,40.00,17.40
84219,40.00,17.40
84220,40.00,17.40
84221,40.00,17.40
84222,40.00,17.40
84223,40.00,17.40
84224,40.00,17.40
84225,40.00,17.40
84226,40.00,17.40
84227,40.00,17.40
84228,40.00,17.40
84229,40.00,17.40
84230,40.00,17.40
84231,40.00,17.40
84232,40.00,17.40
84233,40.00,17.40
84234,40.00,17.40
84235,40.00,17.40
84236,40.00,17.40
84237,40.00,17.40
84238,40.00,17.40
84239,40.00,17.40
84240,40.00,17.40
84241,40.00,17.40
84242,40.00,17.40
84243,40.00,17.40
84244,40.00,17.40
84245,40.00,17.40
84246,40.00,17.40
84247,40.00,17.40
84248,40.00,17.40
84249,40.00,17.40
84250,40.00,17.40
84251,40.00,17.40
84252,40.00,17.40
84253,40.00,17.40
84254,40.00,17.40
84255,40.00,17.40
84256,40.00,17.40
84257,40.00,17.40
84258,40.00,17.40
84259,40.00,17.40
84260,40.00,17.40
84261,40.00,17.40
84262,40.00,17.40
84263,40.00,17.40
84264,40.00,17.40
84265,40.00,17.40
84266,40.00,17.40
84267,40.00,17.40
84268,40.00,17.40
84269,40.00,17.40
84270,40.00,17.40
84271,40.00,17.40
84272,40.00,17.40
84273,40.00,17.40
84274,40.00,17.40
84275,40.00,17.40
84276,40.00,17.40
84277,40.00,17.40
84278,40.00,17.40
84279,40.00,17.40
84280,40.00,17.40
84281,40.00,17.40
84282,40.00,17.40
84283,40.00,17.40
84284,40.00,17.40
84285,40.00,17.40
84286,40.00,17.40
84287,41.00,17.40
84288,41.00,17.40
84289,41.00,17.40
84290,41.00,17.40
84291,41.00,17.40
84292,41.00,17.40
84293,41.00,17.40
84294,41.00,17.40
84295,41.00,17.40
84296,40.00,17.40
84297,40.00,17.40
84298,40.00,17.40
84299,41.00,17.40
84300,41.00,17.40
84301,41.00,17.40
84302,41.00,17.40
84303,41.00,17.40
84304,41.00,17.40
84305,41.00,17.40
84306,41.00,17.40
84307,41.00,17.40
84308,41.00,17.40
84309,41.00,17.40
84310,41.00,17.40
84311,41.00,17.40
84312,41.00,17.40
84313,41.00,17.40
84314,41.00,17.40
84315,41.00,17.40
84316,41.00,17.40
84317,41.00,17.40
84318,41.00,17.40
84319,41.00,17.40
84320,41.00,17.40
84321,41.00,17.40
84322,41.00,17.40
84323,41.00,17.40
84324,41.00,17.40
84325,41.00,17.40
84326,41.00,17.40
84327,41.00,17.40
84328,41.00,17.40
84329,40.00,17.40
84330,40.00,17.40
84331,40.00,17.40
84332,40.00,17.40
84333,40.00,17.40
84334,40.00,17.40
84335,40.00,17.40
84336,40.00,17.40
84337,40.00,17.40
84338,40.00,17.40
84339,40.00,17.40
84340,40.00,17.40
84341,40.00,17.40
84342,40.00,17.40
84343,40.00,17.40
84344,40.00,17.40
84345,40.00,17.40
84346,40.00,17.40
84347,40.00,17.40
84348,40.00,17.40
84349,40.00,17.40
84350,40.00,17.40
84351,40.00,17.40
84352,40.00,17.40
84353,40.00,17.40
84354,40.00,17.40
84355,40.00,17.40
84356,40.00,17.40
84357,40.00,17.40
84358,40.00,17.40
84359,40.00,17.40
84360,40.00,17.40
84361,40.00,17.40
84362,40.00,17.40
84363,40.00,17.40
84364,40.00,17.40
84365,41.00,17.40
84366,41.00,17.40
84367,41.00,17.40
84368,41.00,17.40
84369,41.00,17.40
84370,41.00,17.40
84371,41.00,17.40
84372,41.00,17.40
84373,41.00,17.40
84374,41.00,17.40
84375,41.00,17.40
84376,41.00,17.40
84377,41.00,17.40
84378,41.00,17.40
84379,41.00,17.40
84380,41.00,17.40
84381,41.00,17.40
84382,41.00,17.40
84383,41.00,17.40
84384,41.00,17.40
84385,41.00,17.40
84386,41.00,17.40
84387,41.00,17.40
84388,41.00,17.40
84389,41.00,17.40
84390,41.00,17.40
84391,41.00,17.40
84392,41.00,17.40
84393,41.00,17.40
84394,41.00,17.40
84395,41.00,17.40
84396,41.00,17.40
84397,41.00,17.40
84398,41.00,17.40
84399,41.00,17.40
84400,41.00,17.40
84401,41.00,17.40
84402,41.00,17.40
84403,41.00,17.40
84404,41.00,17.40
84405,41.00,17.40
84406,41.00,17.40
84407,41.00,17.40
84408,41.00,17.40
84409,41.00,17.40
84410,41.00,17.40
84411,41.00,17.40
84412,41.00,17.40
84413,41.00,17.40
84414,41.00,17.40
84415,41.00,17.40
84416,41.00,17.40
84417,41.00,17.40
84418,41.00,17.40
84419,41.00,17.40
84420,41.00,17.40
84421,41.00,17.40
84422,41.00,17.40
84423,41.00,17.40
84424,41.00,17.40
84425,41.00,17.40
84426,41.00,17.40
84427,41.00,17.40
84428,41.00,17.40
84429,41.00,17.40
84430,41.00,17.40
84431,41.00,17.40
84432,41.00,17.40
84433,41.00,17.40
84434,41.00,17.40
84435,41.00,17.40
84436,41.00,17.40
84437,41.00,17.40
84438,41.00,17.40
84439,41.00,17.40
84440,41.00,17.40
84441,41.00,17.40
84442,41.00,17.40
84443,41.00,17.40
84444,41.00,17.40
84445,41.00,17.40
84446,41.00,17.40
84447,41.00,17.40
84448,41.00,17.40
84449,41.00,17.40
84450,41.00,17.40
84451,41.00,17.40
84452,41.00,17.40
84453,41.00,17.40
84454,41.00,17.40
84455,41.00,17.40
84456,41.00,17.40
84457,41.00,17.40
84458,41.00,17.40
84459,41.00,17.40
84460,41.00,17.40
84461,41.00,17.40
84462,41.00,17.40
84463,41.00,17.40
84464,41.00,17.40
84465,41.00,17.40
84466,41.00,17.40
84467,41.00,17.40
84468,41.00,17.40
84469,41.00,17.40
84470,41.00,17.40
84471,41.00,17.40
84472,41.00,17.40
84473,41.00,17.40
84474,41.00,17.40
84475,41.00,17.40
84476,41.00,17.40
84477,41.00,17.40
84478,41.00,17.40
84479,41.00,17.40
84480,41.00,17.40
84481,41.00,17.40
84482,40.00,17.40
84483,40.00,17.40
84484,40.00,17.40
84485,40.00,17.40
84486,40.00,17.40
84487,40.00,17.40
84488,40.00,17.40
84489,40.00,17.40
84490,40.00,17.40
84491,40.00,17.40
84492,40.00,17.40
84493,40.00,17.40
84494,40.00,17.40
84495,40.00,17.40
84496,40.00,17.40
84497,40.00,17.40
84498,40.00,17.40
84499,40.00,17.40
84500,40.00,17.40
84501,40.00,17.40
84502,40.00,17.40
84503,40.00,17.40
84504,40.00,17.40
84505,40.00,17.40
84506,40.00,17.40
84507,40.00,17.40
84508,40.00,17.40
84509,40.00,17.40
84510,40.00,17.40
84511,40.00,17.40
84512,40.00,17.40
84513,40.00,17.40
84514,40.00,17.40
84515,40.00,17.40
84516,40.00,17.40
84517,40.00,17.40
84518,40.00,17.40
84519,40.00,17.40
84520,40.00,17.40
84521,40.00,17.40
84522,40.00,17.40
84523,40.00,17.40
84524,40.00,17.40
84525,40.00,17.40
84526,40.00,17.40
84527,40.00,17.40
84528,40.00,17.40
84529,40.00,17.40
84530,40.00,17.40
84531,40.00,17.40
84532,40.00,17.40
84533,40.00,17.40
84534,40.00,17.40
84535,40.00,17.40
84536,40.00,17.40
84537,40.00,17.40
84538,40.00,17.40
84539,40.00,17.40
84540,40.00,17.40
84541,40.00,17.40
84542,40.00,17.40
84543,40.00,17.40
84544,40.00,17.40
84545,40.00,17.40
84546,40.00,17.40
84547,40.00,17.40
84548,40.00,17.40
84549,40.00,17.40
84550,40.00,17.40
84551,40.00,17.40
84552,40.00,17.40
84553,40.00,17.40
84554,40.00,17.40
84555,40.00,17.40
84556,40.00,17.40
84557,40.00,17.40
84558,40.00,17.40
84559,40.00,17.40
84560,40.00,17.40
84561,40.00,17.40
84562,40.00,17.40
84563,40.00,17.40
84564,40.00,17.40
84565,40.00,17.40
84566,40.00,17.40
84567,40.00,17.40
84568,40.00,17.40
84569,40.00,17.40
84570,40.00,17.40
84571,40.00,17.40
84572,40.00,17.40
84573,40.00,17.40
84574,40.00,17.40
84575,40.00,17.40
84576,40.00,17.40
84577,40.00,17.40
84578,40.00,17.40
84579,40.00,17.40
84580,40.00,17.40
84581,40.00,17.40
84582,40.00,17.40
84583,40.00,17.40
84584,40.00,17.40
84585,40.00,17.40
84586,40.00,17.40
84587,40.00,17.40
84588,40.00,17.40
84589,40.00,17.40
